user_id,month,category,leak_type,description,leak_amount,leak_percentage,evidence,severity
422,2026-04,utilities,category_spike,Spending in this category increased sharply compared with the previous month.,2184.09,30.34,Category spending increased 143.5%,medium
423,2026-05,entertainment,category_spike,Spending in this category increased sharply compared with the previous month.,3364.5,33.65,Category spending increased 57.1%,medium
423,2026-06,entertainment,category_concentration,A large share of monthly spending is concentrated in one category.,3538.94,35.81,35.8% of monthly spending,medium
423,2026-02,health,category_spike,Spending in this category increased sharply compared with the previous month.,5056.61,41.77,Category spending increased 249.3%,high
423,2026-02,health,category_concentration,A large share of monthly spending is concentrated in one category.,5056.61,41.77,41.8% of monthly spending,high
423,2026-06,health,category_spike,Spending in this category increased sharply compared with the previous month.,2821.57,28.55,Category spending increased 168.7%,medium
423,2026-03,shopping,category_spike,Spending in this category increased sharply compared with the previous month.,1771.26,16.26,Category spending increased 84.0%,low
423,2026-05,shopping,category_spike,Spending in this category increased sharply compared with the previous month.,1725.66,17.26,Category spending increased 65.9%,low
423,2026-03,transport,category_spike,Spending in this category increased sharply compared with the previous month.,1436.8,13.19,Category spending increased 179.5%,low
423,2026-05,utilities,category_spike,Spending in this category increased sharply compared with the previous month.,1865.61,18.66,Category spending increased 103.0%,low
424,2026-03,entertainment,category_spike,Spending in this category increased sharply compared with the previous month.,13073.83,25.45,Category spending increased 200.3%,high
424,2026-05,entertainment,category_spike,Spending in this category increased sharply compared with the previous month.,17364.32,33.78,Category spending increased 120.0%,high
424,2026-03,food,category_spike,Spending in this category increased sharply compared with the previous month.,5986.09,11.65,Category spending increased 145.3%,medium
424,2026-06,shopping,category_spike,Spending in this category increased sharply compared with the previous month.,8808.5,18.04,Category spending increased 83.2%,medium
424,2026-02,transport,category_spike,Spending in this category increased sharply compared with the previous month.,7932.88,18.1,Category spending increased 80.2%,medium
424,2026-04,transport,category_spike,Spending in this category increased sharply compared with the previous month.,9037.07,19.8,Category spending increased 120.1%,medium
424,2026-06,transport,category_spike,Spending in this category increased sharply compared with the previous month.,4869.77,9.98,Category spending increased 42.4%,low
424,2026-05,utilities,category_spike,Spending in this category increased sharply compared with the previous month.,5442.27,10.59,Category spending increased 46.7%,medium
424,2026-06,utilities,category_spike,Spending in this category increased sharply compared with the previous month.,7969.46,16.32,Category spending increased 46.4%,medium
425,2026-02,entertainment,category_spike,Spending in this category increased sharply compared with the previous month.,2956.5,12.0,Category spending increased 52.8%,low
425,2026-06,entertainment,category_spike,Spending in this category increased sharply compared with the previous month.,1751.85,7.12,Category spending increased 52.2%,low
425,2026-03,health,category_spike,Spending in this category increased sharply compared with the previous month.,5202.01,18.15,Category spending increased 175.5%,medium
425,2026-02,shopping,category_spike,Spending in this category increased sharply compared with the previous month.,3487.54,14.16,Category spending increased 156.1%,low
425,2026-06,transport,category_spike,Spending in this category increased sharply compared with the previous month.,5719.84,23.26,Category spending increased 192.4%,medium
425,2026-02,utilities,category_concentration,A large share of monthly spending is concentrated in one category.,10985.13,44.59,44.6% of monthly spending,high
425,2026-03,utilities,category_concentration,A large share of monthly spending is concentrated in one category.,12893.37,44.99,45.0% of monthly spending,high
426,2026-03,entertainment,category_spike,Spending in this category increased sharply compared with the previous month.,2591.07,19.98,Category spending increased 66.3%,low
426,2026-03,food,category_spike,Spending in this category increased sharply compared with the previous month.,857.21,6.61,Category spending increased 117.2%,low
426,2026-05,food,category_spike,Spending in this category increased sharply compared with the previous month.,1130.91,11.56,Category spending increased 752.2%,low
426,2026-03,health,category_spike,Spending in this category increased sharply compared with the previous month.,4839.34,37.33,Category spending increased 210.1%,medium
426,2026-03,health,category_concentration,A large share of monthly spending is concentrated in one category.,4839.34,37.33,37.3% of monthly spending,medium
426,2026-05,health,category_concentration,A large share of monthly spending is concentrated in one category.,3532.08,36.1,36.1% of monthly spending,medium
426,2026-02,shopping,category_spike,Spending in this category increased sharply compared with the previous month.,2269.19,27.24,Category spending increased 98.1%,medium
426,2026-02,transport,category_spike,Spending in this category increased sharply compared with the previous month.,1165.71,13.99,Category spending increased 53.0%,low
